ref_pos_x (m),ref_pos_y (m),ref_pos_z (m)
3.636017814278602600e-02,1.076382119208574295e-02,0.000000000000000000e+00
3.644323768094182014e-02,1.081950869411230087e-02,0.000000000000000000e+00
3.652620967477560043e-02,1.087532658129930496e-02,0.000000000000000000e+00
3.660909365862607956e-02,1.093127485364675522e-02,0.000000000000000000e+00
3.669189009815454483e-02,1.098735351115465164e-02,0.000000000000000000e+00
3.677459806203842163e-02,1.104356162250041962e-02,0.000000000000000000e+00
3.685721801593899727e-02,1.109990011900663376e-02,0.000000000000000000e+00
3.693974902853369713e-02,1.115636806935071945e-02,0.000000000000000000e+00
3.702219109982252121e-02,1.121296547353267670e-02,0.000000000000000000e+00
3.710454422980546951e-02,1.126969233155250549e-02,0.000000000000000000e+00
3.718680841848254204e-02,1.132654864341020584e-02,0.000000000000000000e+00
3.726898320019245148e-02,1.138353347778320312e-02,0.000000000000000000e+00
3.735106810927391052e-02,1.144064776599407196e-02,0.000000000000000000e+00
3.743306314572691917e-02,1.149789150804281235e-02,0.000000000000000000e+00
3.751496830955147743e-02,1.155526284128427505e-02,0.000000000000000000e+00
3.759678360074758530e-02,1.161276362836360931e-02,0.000000000000000000e+00
3.767850808799266815e-02,1.167039293795824051e-02,0.000000000000000000e+00
3.776014177128672600e-02,1.172814983874559402e-02,0.000000000000000000e+00
3.784168511629104614e-02,1.178603526204824448e-02,0.000000000000000000e+00
3.792313719168305397e-02,1.184404920786619186e-02,0.000000000000000000e+00
3.800449799746274948e-02,1.190218981355428696e-02,0.000000000000000000e+00
3.808576753363013268e-02,1.196045894175767899e-02,0.000000000000000000e+00
3.816694533452391624e-02,1.201885566115379333e-02,0.000000000000000000e+00
3.824803093448281288e-02,1.207737997174263000e-02,0.000000000000000000e+00
3.832902526482939720e-02,1.213603094220161438e-02,0.000000000000000000e+00
3.840992692857980728e-02,1.219480950385332108e-02,0.000000000000000000e+00
3.849073592573404312e-02,1.225371565669775009e-02,0.000000000000000000e+00
3.857145272195339203e-02,1.231274753808975220e-02,0.000000000000000000e+00
3.865207638591527939e-02,1.237190701067447662e-02,0.000000000000000000e+00
3.873260738328099251e-02,1.243119221180677414e-02,0.000000000000000000e+00
3.881304478272795677e-02,1.249060500413179398e-02,0.000000000000000000e+00
3.889338904991745949e-02,1.255014352500438690e-02,0.000000000000000000e+00
3.897363971918821335e-02,1.260980777442455292e-02,0.000000000000000000e+00
3.905379632487893105e-02,1.266959775239229202e-02,0.000000000000000000e+00
3.913385886698961258e-02,1.272951439023017883e-02,0.000000000000000000e+00
3.921382734552025795e-02,1.278955675661563873e-02,0.000000000000000000e+00
3.929370129480957985e-02,1.284972392022609711e-02,0.000000000000000000e+00
3.937348071485757828e-02,1.291001681238412857e-02,0.000000000000000000e+00
3.945316560566425323e-02,1.297043543308973312e-02,0.000000000000000000e+00
3.953275503590703011e-02,1.303097885102033615e-02,0.000000000000000000e+00
3.961224947124719620e-02,1.309164706617593765e-02,0.000000000000000000e+00
3.969164844602346420e-02,1.315244007855653763e-02,0.000000000000000000e+00
3.977095196023583412e-02,1.321335695683956146e-02,0.000000000000000000e+00
3.985015954822301865e-02,1.327439956367015839e-02,0.000000000000000000e+00
3.992927120998501778e-02,1.333556603640317917e-02,0.000000000000000000e+00
4.000828694552183151e-02,1.339685637503862381e-02,0.000000000000000000e+00
4.008720582351088524e-02,1.345827151089906693e-02,0.000000000000000000e+00
4.016602877527475357e-02,1.351981051266193390e-02,0.000000000000000000e+00
4.024475440382957458e-02,1.358147244900465012e-02,0.000000000000000000e+00
4.032338317483663559e-02,1.364325825124979019e-02,0.000000000000000000e+00
4.040191508829593658e-02,1.370516791939735413e-02,0.000000000000000000e+00
4.048034921288490295e-02,1.376720052212476730e-02,0.000000000000000000e+00
4.055868601426482201e-02,1.382935605943202972e-02,0.000000000000000000e+00
4.063692502677440643e-02,1.389163546264171600e-02,0.000000000000000000e+00
4.071506625041365623e-02,1.395403686910867691e-02,0.000000000000000000e+00
4.079310921952128410e-02,1.401656121015548706e-02,0.000000000000000000e+00
4.087105393409729004e-02,1.407920755445957184e-02,0.000000000000000000e+00
4.094890039414167404e-02,1.414197683334350586e-02,0.000000000000000000e+00
4.102664766833186150e-02,1.420486811548471451e-02,0.000000000000000000e+00
4.110429668799042702e-02,1.426788140088319778e-02,0.000000000000000000e+00
4.118184605613350868e-02,1.433101668953895569e-02,0.000000000000000000e+00
4.125929623842239380e-02,1.439427398145198822e-02,0.000000000000000000e+00
4.133664723485708237e-02,1.445765234529972076e-02,0.000000000000000000e+00
4.141389857977628708e-02,1.452115271240472794e-02,0.000000000000000000e+00
4.149104980751872063e-02,1.458477415144443512e-02,0.000000000000000000e+00
4.156810091808438301e-02,1.464851666241884232e-02,0.000000000000000000e+00
4.164505237713456154e-02,1.471237931400537491e-02,0.000000000000000000e+00
4.172190278768539429e-02,1.477636396884918213e-02,0.000000000000000000e+00
4.179865308105945587e-02,1.484046876430511475e-02,0.000000000000000000e+00
4.187530232593417168e-02,1.490469370037317276e-02,0.000000000000000000e+00
4.195185052230954170e-02,1.496903970837593079e-02,0.000000000000000000e+00
4.202829767018556595e-02,1.503350492566823959e-02,0.000000000000000000e+00
4.210464376956224442e-02,1.509809121489524841e-02,0.000000000000000000e+00
4.218088788911700249e-02,1.516279671341180801e-02,0.000000000000000000e+00
4.225703049451112747e-02,1.522762142121791840e-02,0.000000000000000000e+00
4.233307112008333206e-02,1.529256626963615417e-02,0.000000000000000000e+00
4.240900930017232895e-02,1.535763032734394073e-02,0.000000000000000000e+00
4.248484550043940544e-02,1.542281452566385269e-02,0.000000000000000000e+00
4.256057925522327423e-02,1.548811700195074081e-02,0.000000000000000000e+00
4.263621056452393532e-02,1.555353775620460510e-02,0.000000000000000000e+00
4.271173849701881409e-02,1.561907771974802017e-02,0.000000000000000000e+00
4.278716351836919785e-02,1.568473689258098602e-02,0.000000000000000000e+00
4.286248562857508659e-02,1.575051341205835342e-02,0.000000000000000000e+00
4.293770389631390572e-02,1.581640820950269699e-02,0.000000000000000000e+00
4.301281878724694252e-02,1.588242221623659134e-02,0.000000000000000000e+00
4.308783030137419701e-02,1.594855263829231262e-02,0.000000000000000000e+00
4.316273704171180725e-02,1.601480226963758469e-02,0.000000000000000000e+00
4.323754040524363518e-02,1.608116831630468369e-02,0.000000000000000000e+00
4.331223899498581886e-02,1.614765264093875885e-02,0.000000000000000000e+00
4.338683281093835831e-02,1.621425338089466095e-02,0.000000000000000000e+00
4.346132231876254082e-02,1.628097146749496460e-02,0.000000000000000000e+00
4.353570705279707909e-02,1.634780690073966980e-02,0.000000000000000000e+00
4.360998608171939850e-02,1.641475874930620193e-02,0.000000000000000000e+00
4.368416033685207367e-02,1.648182794451713562e-02,0.000000000000000000e+00
4.375822935253381729e-02,1.654901262372732162e-02,0.000000000000000000e+00
4.383219219744205475e-02,1.661631371825933456e-02,0.000000000000000000e+00
4.390604980289936066e-02,1.668373122811317444e-02,0.000000000000000000e+00
4.397980077192187309e-02,1.675126422196626663e-02,0.000000000000000000e+00
4.405344603583216667e-02,1.681891363114118576e-02,0.000000000000000000e+00
4.412698466330766678e-02,1.688667852431535721e-02,0.000000000000000000e+00
4.420041712000966072e-02,1.695455797016620636e-02,0.000000000000000000e+00
4.427374247461557388e-02,1.702255383133888245e-02,0.000000000000000000e+00
4.434696119278669357e-02,1.709066424518823624e-02,0.000000000000000000e+00
4.442007280886173248e-02,1.715888921171426773e-02,0.000000000000000000e+00
4.449307732284069061e-02,1.722722966223955154e-02,0.000000000000000000e+00
4.456597380340099335e-02,1.729568466544151306e-02,0.000000000000000000e+00
4.463876318186521530e-02,1.736425328999757767e-02,0.000000000000000000e+00
4.471144452691078186e-02,1.743293646723031998e-02,0.000000000000000000e+00
4.478401830419898033e-02,1.750173419713973999e-02,0.000000000000000000e+00
4.485648358240723610e-02,1.757064554840326309e-02,0.000000000000000000e+00
4.492884036153554916e-02,1.763967052102088928e-02,0.000000000000000000e+00
4.500108910724520683e-02,1.770880911499261856e-02,0.000000000000000000e+00
4.507322888821363449e-02,1.777806133031845093e-02,0.000000000000000000e+00
4.514525970444083214e-02,1.784742716699838638e-02,0.000000000000000000e+00
4.521718155592679977e-02,1.791690569370985031e-02,0.000000000000000000e+00
4.528899397701025009e-02,1.798649691045284271e-02,0.000000000000000000e+00
4.536069743335247040e-02,1.805620081722736359e-02,0.000000000000000000e+00
4.543229099363088608e-02,1.812601741403341293e-02,0.000000000000000000e+00
4.550377465784549713e-02,1.819594576954841614e-02,0.000000000000000000e+00
4.557514889165759087e-02,1.826598681509494781e-02,0.000000000000000000e+00
4.564641276374459267e-02,1.833614055067300797e-02,0.000000000000000000e+00
4.571756627410650253e-02,1.840640511363744736e-02,0.000000000000000000e+00
4.578860942274332047e-02,1.847678236663341522e-02,0.000000000000000000e+00
4.585954174399375916e-02,1.854727044701576233e-02,0.000000000000000000e+00
4.593036370351910591e-02,1.861786935478448868e-02,0.000000000000000000e+00
4.600107436999678612e-02,1.868858002126216888e-02,0.000000000000000000e+00
4.607167374342679977e-02,1.875940151512622833e-02,0.000000000000000000e+00
4.614216182380914688e-02,1.883033476769924164e-02,0.000000000000000000e+00
4.621253861114382744e-02,1.890137791633605957e-02,0.000000000000000000e+00
4.628280363976955414e-02,1.897253096103668213e-02,0.000000000000000000e+00
4.635295644402503967e-02,1.904379483312368393e-02,0.000000000000000000e+00
4.642299795523285866e-02,1.911516860127449036e-02,0.000000000000000000e+00
4.649292677640914917e-02,1.918665319681167603e-02,0.000000000000000000e+00
4.656274337321519852e-02,1.925824675709009171e-02,0.000000000000000000e+00
4.663244727998971939e-02,1.932994928210973740e-02,0.000000000000000000e+00
4.670203849673271179e-02,1.940176263451576233e-02,0.000000000000000000e+00
4.677151702344417572e-02,1.947368402034044266e-02,0.000000000000000000e+00
4.684088239446282387e-02,1.954571530222892761e-02,0.000000000000000000e+00
4.691013414412736893e-02,1.961785461753606796e-02,0.000000000000000000e+00
4.697927320376038551e-02,1.969010289758443832e-02,0.000000000000000000e+00
4.704829817637801170e-02,1.976246014237403870e-02,0.000000000000000000e+00
4.711720952764153481e-02,1.983492542058229446e-02,0.000000000000000000e+00
4.718600679188966751e-02,1.990749873220920563e-02,0.000000000000000000e+00
4.725469043478369713e-02,1.998018007725477219e-02,0.000000000000000000e+00
4.732325952500104904e-02,2.005296945571899414e-02,0.000000000000000000e+00
4.739171406254172325e-02,2.012586686760187149e-02,0.000000000000000000e+00
4.746005451306700706e-02,2.019887138158082962e-02,0.000000000000000000e+00
4.752827994525432587e-02,2.027198206633329391e-02,0.000000000000000000e+00
4.759639035910367966e-02,2.034520078450441360e-02,0.000000000000000000e+00
4.766438528895378113e-02,2.041852660477161407e-02,0.000000000000000000e+00
4.773226566612720490e-02,2.049195859581232071e-02,0.000000000000000000e+00
4.780003009364008904e-02,2.056549768894910812e-02,0.000000000000000000e+00
4.786767903715372086e-02,2.063914295285940170e-02,0.000000000000000000e+00
4.793521249666810036e-02,2.071289438754320145e-02,0.000000000000000000e+00
4.800263000652194023e-02,2.078675106167793274e-02,0.000000000000000000e+00
4.806993110105395317e-02,2.086071483790874481e-02,0.000000000000000000e+00
4.813711624592542648e-02,2.093478292226791382e-02,0.000000000000000000e+00
4.820418450981378555e-02,2.100895717740058899e-02,0.000000000000000000e+00
4.827113682404160500e-02,2.108323667198419571e-02,0.000000000000000000e+00
4.833797179162502289e-02,2.115762140601873398e-02,0.000000000000000000e+00
4.840469034388661385e-02,2.123211044818162918e-02,0.000000000000000000e+00
4.847129108384251595e-02,2.130670472979545593e-02,0.000000000000000000e+00
4.853777540847659111e-02,2.138140331953763962e-02,0.000000000000000000e+00
4.860414192080497742e-02,2.145620621740818024e-02,0.000000000000000000e+00
4.867039062082767487e-02,2.153111342340707779e-02,0.000000000000000000e+00
4.873652197420597076e-02,2.160612493753433228e-02,0.000000000000000000e+00
4.880253504961729050e-02,2.168123982846736908e-02,0.000000000000000000e+00
4.886843031272292137e-02,2.175645809620618820e-02,0.000000000000000000e+00
4.893420729786157608e-02,2.183177974075078964e-02,0.000000000000000000e+00
4.899986600503325462e-02,2.190720569342374802e-02,0.000000000000000000e+00
4.906540596857666969e-02,2.198273316025733948e-02,0.000000000000000000e+00
4.913082718849182129e-02,2.205836400389671326e-02,0.000000000000000000e+00
4.919612966477870941e-02,2.213409822434186935e-02,0.000000000000000000e+00
4.926131293177604675e-02,2.220993395894765854e-02,0.000000000000000000e+00
4.932637698948383331e-02,2.228587307035923004e-02,0.000000000000000000e+00
4.939132183790206909e-02,2.236191369593143463e-02,0.000000000000000000e+00
4.945614747703075409e-02,2.243805583566427231e-02,0.000000000000000000e+00
4.952085297554731369e-02,2.251430042088031769e-02,0.000000000000000000e+00
4.958543879911303520e-02,2.259064558893442154e-02,0.000000000000000000e+00
4.964990448206663132e-02,2.266709320247173309e-02,0.000000000000000000e+00
4.971425002440810204e-02,2.274364139884710312e-02,0.000000000000000000e+00
4.977847542613744736e-02,2.282029110938310623e-02,0.000000000000000000e+00
4.984258022159337997e-02,2.289704047143459320e-02,0.000000000000000000e+00
4.990656394511461258e-02,2.297389134764671326e-02,0.000000000000000000e+00
4.997042752802371979e-02,2.305084280669689178e-02,0.000000000000000000e+00
5.003417003899812698e-02,2.312789391726255417e-02,0.000000000000000000e+00
5.009779101237654686e-02,2.320504561066627502e-02,0.000000000000000000e+00
5.016129137948155403e-02,2.328229695558547974e-02,0.000000000000000000e+00
5.022466974332928658e-02,2.335964702069759369e-02,0.000000000000000000e+00
5.028792703524231911e-02,2.343709766864776611e-02,0.000000000000000000e+00
5.035106232389807701e-02,2.351464703679084778e-02,0.000000000000000000e+00
5.041407560929656029e-02,2.359229605644941330e-02,0.000000000000000000e+00
5.047696689143776894e-02,2.367004379630088806e-02,0.000000000000000000e+00
5.053973617032170296e-02,2.374788932502269745e-02,0.000000000000000000e+00
5.060238251462578773e-02,2.382583450525999069e-02,0.000000000000000000e+00
5.066490685567259789e-02,2.390387747436761856e-02,0.000000000000000000e+00
5.072730872780084610e-02,2.398201823234558105e-02,0.000000000000000000e+00
5.078958719968795776e-02,2.406025771051645279e-02,0.000000000000000000e+00
5.085174320265650749e-02,2.413859404623508453e-02,0.000000000000000000e+00
5.091377580538392067e-02,2.421702910214662552e-02,0.000000000000000000e+00
5.097568547353148460e-02,2.429556101560592651e-02,0.000000000000000000e+00
5.103747127577662468e-02,2.437418978661298752e-02,0.000000000000000000e+00
5.109913367778062820e-02,2.445291541516780853e-02,0.000000000000000000e+00
5.116067221388220787e-02,2.453173790127038956e-02,0.000000000000000000e+00
5.122208688408136368e-02,2.461065724492073059e-02,0.000000000000000000e+00
5.128337768837809563e-02,2.468967251479625702e-02,0.000000000000000000e+00
5.134454416111111641e-02,2.476878371089696884e-02,0.000000000000000000e+00
5.140558630228042603e-02,2.484799176454544067e-02,0.000000000000000000e+00
5.146650411188602448e-02,2.492729481309652328e-02,0.000000000000000000e+00
5.152729712426662445e-02,2.500669378787279129e-02,0.000000000000000000e+00
5.158796533942222595e-02,2.508618868887424469e-02,0.000000000000000000e+00
5.164850875735282898e-02,2.516577858477830887e-02,0.000000000000000000e+00
5.170892691239714622e-02,2.524546254426240921e-02,0.000000000000000000e+00
5.176921980455517769e-02,2.532524242997169495e-02,0.000000000000000000e+00
5.182938743382692337e-02,2.540511637926101685e-02,0.000000000000000000e+00
