q0 (),q1,q2,q3
6.788007455329549966e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.343225094356733429e-01
6.782238006827935317e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.348554117562082766e-01
6.776464374701155480e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.353878607810035994e-01
6.770686562510678241e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.359198561816180373e-01
6.764904573820545997e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.364513976298902032e-01
6.759118412197381298e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.369824847979383753e-01
6.753328081210379086e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.375131173581614963e-01
6.747533584431306686e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.380432949832387290e-01
6.741734925434501591e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.385730173461299009e-01
6.735932107796865909e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.391022841200755034e-01
6.730125135097870803e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.396310949785972477e-01
6.724314010919547613e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.401594495954980646e-01
6.718498738846490070e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.406873476448623261e-01
6.712679322465852083e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.412147888010559571e-01
6.706855765367338851e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.417417727387266568e-01
6.701028071143215747e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.422682991328043434e-01
6.695196243388294999e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.427943676585011534e-01
6.689360285699943454e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.433199779913114424e-01
6.683520201678071482e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.438451298070124507e-01
6.677675994925136305e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.443698227816640811e-01
6.671827669046138665e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.448940565916093437e-01
6.665975227648619494e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.454178309134745772e-01
6.660118674342658807e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.459411454241694495e-01
6.654258012740873474e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.464639998008871791e-01
6.648393246458412786e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.469863937211049798e-01
6.642524379112960675e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.475083268625839494e-01
6.636651414324729048e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.480297989033697359e-01
6.630774355716457791e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.485508095217918711e-01
6.624893206913410326e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.490713583964651034e-01
6.619007971543376945e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.495914452062886202e-01
6.613118653236664812e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.501110696304466030e-01
6.607225255626102411e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.506302313484088939e-01
6.601327782347032880e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.511489300399302182e-01
6.595426237037315120e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.516671653850512946e-01
6.589520623337317140e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.521849370640985022e-01
6.583610944889919381e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.527022447576841024e-01
6.577697205340508058e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.532190881467069055e-01
6.571779408336975159e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.537354669123519368e-01
6.565857557529714006e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.542513807360907707e-01
6.559931656571621472e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.547668292996817518e-01
6.554001709118090213e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.552818122851705507e-01
6.548067718827008665e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.557963293748894973e-01
6.542129689358762157e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.563103802514588025e-01
6.536187624376225136e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.568239645977860031e-01
6.530241527544760061e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.573370820970664052e-01
6.524291402532220729e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.578497324327834184e-01
6.518337253008941179e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.583619152887086656e-01
6.512379082647741235e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.588736303489017621e-01
6.506416895123918742e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.593848772977114248e-01
6.500450694115251782e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.598956558197745847e-01
6.494480483301992013e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.604059656000176082e-01
6.488506266366865782e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.609158063236557412e-01
6.482528046995069682e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.614251776761935542e-01
6.476545828874270549e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.619340793434251635e-01
6.470559615694601030e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.624425110114344539e-01
6.464569411148657352e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.629504723665954113e-01
6.458575218931499329e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.634579630955717899e-01
6.452577042740645918e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.639649828853177782e-01
6.446574886276073002e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.644715314230781100e-01
6.440568753240212274e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.649776083963883977e-01
6.434558647337950132e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.654832134930746879e-01
6.428544572276619906e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.659883464012544607e-01
6.422526531766005187e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.664930068093362969e-01
6.416504529518336497e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.669971944060204327e-01
6.410478569248287961e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.675009088802985380e-01
6.404448654672972863e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.680041499214541600e-01
6.398414789511948086e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.685069172190630571e-01
6.392376977487201906e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.690092104629929759e-01
6.386335222323161753e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.695110293434043180e-01
6.380289527746686451e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.700123735507499179e-01
6.374239897487061768e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.705132427757755975e-01
6.368186335276005972e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.710136367095198340e-01
6.362128844847659837e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.715135550433147582e-01
6.356067429938587754e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.720129974687853780e-01
6.350002094287773291e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.725119636778506882e-01
6.343932841636622522e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.730104533627232266e-01
6.337859675728954034e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.735084662159094071e-01
6.331782600311003373e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.740060019302100747e-01
6.325701619131414155e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.745030601987200614e-01
6.319616735941241403e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.749996407148288524e-01
6.313527954493947103e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.754957431722205863e-01
6.307435278545397983e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.759913672648744987e-01
6.301338711853862184e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.764865126870647005e-01
6.295238258180008151e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.769811791333606221e-01
6.289133921286903517e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.774753662986270131e-01
6.283025704940008449e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.779690738780244974e-01
6.276913612907177864e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.784623015670094626e-01
6.270797648958658099e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.789550490613342815e-01
6.264677816867082472e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.794473160570475345e-01
6.258554120407470167e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.799391022504941207e-01
6.252426563357226241e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.804304073383157014e-01
6.246295149496136068e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.809212310174505900e-01
6.240159882606362007e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.814115729851340841e-01
6.234020766472445629e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.819014329388986884e-01
6.227877804881302160e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.823908105765740029e-01
6.221731001622219370e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.828797055962875007e-01
6.215580360486854250e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.833681176964639725e-01
6.209425885269230783e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.838560465758265261e-01
6.203267579765738837e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.843434919333959199e-01
6.197105447775130838e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.848304534684914513e-01
6.190939493098519542e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.853169308807307347e-01
6.184769719539375821e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.858029238700301455e-01
6.178596130903524219e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.862884321366047091e-01
6.172418730999146286e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.867734553809685449e-01
6.166237523636771689e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.872579933039349775e-01
6.160052512629280441e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.877420456066166476e-01
6.153863701791897345e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.882256119904257341e-01
6.147671094942193104e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.887086921570742870e-01
6.141474695900076552e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.891912858085741167e-01
6.135274508487800205e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.896733926472373488e-01
6.129070536529950264e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.901550123756759803e-01
6.122862783853447732e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.906361446968031004e-01
6.116651254287547301e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.911167893138318918e-01
6.110435951663831800e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.915969459302766298e-01
6.104216879816212193e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.920766142499526818e-01
6.097994042580925367e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.925557939769763971e-01
6.091767443796528569e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.930344848157657722e-01
6.085537087303902748e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.935126864710402295e-01
6.079302976946242554e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.939903986478208386e-01
6.073065116569061894e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.944676210514308723e-01
6.066823510020187271e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.949443533874955836e-01
6.060578161149752230e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.954205953619423175e-01
6.054329073810205131e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.958963466810012877e-01
6.048076251856294716e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.963716070512051326e-01
6.041819699145076772e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.968463761793893596e-01
6.035559419535906356e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.973206537726925669e-01
6.029295416890440018e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.977944395385564436e-01
6.023027695072628029e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.982677331847261026e-01
6.016756257948716602e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.987405344192503032e-01
6.010481109387243448e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.992128429504814502e-01
6.004202253259035560e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.996846584870759278e-01
5.997919693437205879e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.001559807379942102e-01
5.991633433797154407e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.006268094125009727e-01
5.985343478216560431e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.010971442201656467e-01
5.979049830575385860e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.015669848708618650e-01
5.972752494755867447e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.020363310747684604e-01
5.966451474642520125e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.025051825423690222e-01
5.960146774122128122e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.029735389844523397e-01
5.953838397083748291e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.034414001121128468e-01
5.947526347418704562e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.039087656367501777e-01
5.941210629020585721e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.043756352700697221e-01
5.934891245785244296e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.048420087240829579e-01
5.928568201610793231e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.053078857111071187e-01
5.922241500397604774e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.057732659437660816e-01
5.915911146048306035e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.062381491349899232e-01
5.909577142467776767e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.067025349980151416e-01
5.903239493563148255e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.071664232463854338e-01
5.896898203243802206e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.076298135939510292e-01
5.890553275421365198e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.080927057548696890e-01
5.884204714009705350e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.085550994436060401e-01
5.877852522924936762e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.090169943749325743e-01
5.871496706085408412e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.094783902639292039e-01
5.865137267411707489e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.099392868259838174e-01
5.858774210826657169e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.103996837767922790e-01
5.852407540255307739e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.108595808323585397e-01
5.846037259624943250e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.113189777089950816e-01
5.839663372865073754e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.117778741233226958e-01
5.833285883907429747e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.122362697922711483e-01
5.826904796685969945e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.126941644330789583e-01
