ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
3.768710104119584250e-03,-9.262657510191497218e-03,0.000000000000000000e+00
3.783255197070835036e-03,-9.256726209294326504e-03,0.000000000000000000e+00
3.797790955215969363e-03,-9.250772068345418722e-03,0.000000000000000000e+00
3.812317342689449263e-03,-9.244795102036023823e-03,0.000000000000000000e+00
3.826834323648856725e-03,-9.238795325113713028e-03,0.000000000000000000e+00
3.841341862274985641e-03,-9.232772752382338924e-03,0.000000000000000000e+00
3.855839922771925506e-03,-9.226727398702000774e-03,0.000000000000000000e+00
3.870328469367153787e-03,-9.220659278989008084e-03,0.000000000000000000e+00
3.884807466311621799e-03,-9.214568408215844178e-03,0.000000000000000000e+00
3.899276877879844470e-03,-9.208454801411126295e-03,0.000000000000000000e+00
3.913736668369986217e-03,-9.202318473659569162e-03,0.000000000000000000e+00
3.928186802103952012e-03,-9.196159440101957239e-03,0.000000000000000000e+00
3.942627243427473255e-03,-9.189977715935087471e-03,0.000000000000000000e+00
3.957057956710195376e-03,-9.183773316411753679e-03,0.000000000000000000e+00
3.971478906345769777e-03,-9.177546256840692779e-03,0.000000000000000000e+00
3.985890056751935362e-03,-9.171296552586557030e-03,0.000000000000000000e+00
4.000291372370612213e-03,-9.165024219069868930e-03,0.000000000000000000e+00
4.014682817667984856e-03,-9.158729271766988256e-03,0.000000000000000000e+00
4.029064357134592468e-03,-9.152411726210072165e-03,0.000000000000000000e+00
4.043435955285416480e-03,-9.146071597987035298e-03,0.000000000000000000e+00
4.057797576659966446e-03,-9.139708902741515081e-03,0.000000000000000000e+00
4.072149185822370246e-03,-9.133323656172830096e-03,0.000000000000000000e+00
4.086490747361458224e-03,-9.126915874035938445e-03,0.000000000000000000e+00
4.100822225890853392e-03,-9.120485572141408259e-03,0.000000000000000000e+00
4.115143586049056432e-03,-9.114032766355370865e-03,0.000000000000000000e+00
4.129454792499535898e-03,-9.107557472599479148e-03,0.000000000000000000e+00
4.143755809930811489e-03,-9.101059706850881531e-03,0.000000000000000000e+00
4.158046603056544249e-03,-9.094539485142166466e-03,0.000000000000000000e+00
4.172327136615624175e-03,-9.087996823561332940e-03,0.000000000000000000e+00
4.186597375372252614e-03,-9.081431738251748848e-03,0.000000000000000000e+00
4.200857284116035067e-03,-9.074844245412107616e-03,0.000000000000000000e+00
4.215106827662063599e-03,-9.068234361296395249e-03,0.000000000000000000e+00
4.229345970851006165e-03,-9.061602102213843490e-03,0.000000000000000000e+00
4.243574678549192486e-03,-9.054947484528893392e-03,0.000000000000000000e+00
4.257792915648700785e-03,-9.048270524661148478e-03,0.000000000000000000e+00
4.272000647067445388e-03,-9.041571239085346989e-03,0.000000000000000000e+00
4.286197837749259124e-03,-9.034849644331308105e-03,0.000000000000000000e+00
4.300384452663987001e-03,-9.028105756983900720e-03,0.000000000000000000e+00
4.314560456807566870e-03,-9.021339593682994873e-03,0.000000000000000000e+00
4.328725815202117896e-03,-9.014551171123428783e-03,0.000000000000000000e+00
4.342880492896024694e-03,-9.007740506054955076e-03,0.000000000000000000e+00
4.357024454964028397e-03,-9.000907615282218235e-03,0.000000000000000000e+00
4.371157666507309060e-03,-8.994052515664692146e-03,0.000000000000000000e+00
4.385280092653571528e-03,-8.987175224116657549e-03,0.000000000000000000e+00
4.399391698557132170e-03,-8.980275757607146525e-03,0.000000000000000000e+00
4.413492449399008220e-03,-8.973354133159904336e-03,0.000000000000000000e+00
4.427582310386997573e-03,-8.966410367853354726e-03,0.000000000000000000e+00
4.441661246755768989e-03,-8.959444478820547883e-03,0.000000000000000000e+00
4.455729223766947099e-03,-8.952456483249120536e-03,0.000000000000000000e+00
4.469786206709195665e-03,-8.945446398381257797e-03,0.000000000000000000e+00
4.483832160898307793e-03,-8.938414241513648051e-03,0.000000000000000000e+00
4.497867051677287460e-03,-8.931360029997439595e-03,0.000000000000000000e+00
4.511890844416437119e-03,-8.924283781238197266e-03,0.000000000000000000e+00
4.525903504513441832e-03,-8.917185512695860808e-03,0.000000000000000000e+00
4.539904997393456008e-03,-8.910065241884703238e-03,0.000000000000000000e+00
4.553895288509187539e-03,-8.902922986373285746e-03,0.000000000000000000e+00
4.567874343340984529e-03,-8.895758763784412590e-03,0.000000000000000000e+00
4.581842127396917701e-03,-8.888572591795089461e-03,0.000000000000000000e+00
4.595798606212869730e-03,-8.881364488136485325e-03,0.000000000000000000e+00
4.609743745352615045e-03,-8.874134470593875168e-03,0.000000000000000000e+00
4.623677510407910030e-03,-8.866882557006612250e-03,0.000000000000000000e+00
4.637599866998575425e-03,-8.859608765268069119e-03,0.000000000000000000e+00
4.651510780772577860e-03,-8.852313113325606386e-03,0.000000000000000000e+00
4.665410217406121794e-03,-8.844995619180518950e-03,0.000000000000000000e+00
4.679298142603729310e-03,-8.837656300887994365e-03,0.000000000000000000e+00
4.693174522098325988e-03,-8.830295176557076409e-03,0.000000000000000000e+00
4.707039321651323299e-03,-8.822912264350600900e-03,0.000000000000000000e+00
4.720892507052707951e-03,-8.815507582485174881e-03,0.000000000000000000e+00
4.734734044121120811e-03,-8.808081149231112433e-03,0.000000000000000000e+00
4.748563898703946247e-03,-8.800632982912398247e-03,0.000000000000000000e+00
4.762382036677391926e-03,-8.793163101906645990e-03,0.000000000000000000e+00
4.776188423946577284e-03,-8.785671524645041058e-03,0.000000000000000000e+00
4.789983026445613322e-03,-8.778158269612307621e-03,0.000000000000000000e+00
4.803765810137689343e-03,-8.770623355346654840e-03,0.000000000000000000e+00
4.817536741015157088e-03,-8.763066800439733503e-03,0.000000000000000000e+00
4.831295785099614000e-03,-8.755488623536594392e-03,0.000000000000000000e+00
4.845042908441985624e-03,-8.747888843335632769e-03,0.000000000000000000e+00
4.858778077122612345e-03,-8.740267478588551950e-03,0.000000000000000000e+00
4.872501257251330917e-03,-8.732624548100312994e-03,0.000000000000000000e+00
4.886212414967557732e-03,-8.724960070729086137e-03,0.000000000000000000e+00
4.899911516440375557e-03,-8.717274065386207416e-03,0.000000000000000000e+00
4.913598527868611593e-03,-8.709566551036131837e-03,0.000000000000000000e+00
4.927273415480927683e-03,-8.701837546696383069e-03,0.000000000000000000e+00
4.940936145535894906e-03,-8.694087071437511804e-03,0.000000000000000000e+00
4.954586684322088985e-03,-8.686315144383045458e-03,0.000000000000000000e+00
4.968224998158158809e-03,-8.678521784709443063e-03,0.000000000000000000e+00
4.981851053392923577e-03,-8.670707011646041490e-03,0.000000000000000000e+00
4.995464816405444791e-03,-8.662870844475019025e-03,0.000000000000000000e+00
5.009066253605115593e-03,-8.655013302531336383e-03,0.000000000000000000e+00
5.022655331431743163e-03,-8.647134405202702018e-03,0.000000000000000000e+00
5.036232016355627651e-03,-8.639234171929507933e-03,0.000000000000000000e+00
5.049796274877648046e-03,-8.631312622204794990e-03,0.000000000000000000e+00
5.063348073529345440e-03,-8.623369775574202603e-03,0.000000000000000000e+00
5.076887378873005431e-03,-8.615405651635909753e-03,0.000000000000000000e+00
5.090414157501736182e-03,-8.607420270040605503e-03,0.000000000000000000e+00
5.103928376039556028e-03,-8.599413650491423075e-03,0.000000000000000000e+00
5.117430001141474137e-03,-8.591385812743899952e-03,0.000000000000000000e+00
5.130918999493573780e-03,-8.583336776605929308e-03,0.000000000000000000e+00
5.144395337813091260e-03,-8.575266561937706228e-03,0.000000000000000000e+00
5.157858982848502645e-03,-8.567175188651684342e-03,0.000000000000000000e+00
5.171309901379600969e-03,-8.559062676712522050e-03,0.000000000000000000e+00
5.184748060217582097e-03,-8.550929046137035680e-03,0.000000000000000000e+00
5.198173426205126256e-03,-8.542774316994149186e-03,0.000000000000000000e+00
5.211585966216475234e-03,-8.534598509404850777e-03,0.000000000000000000e+00
5.224985647157521715e-03,-8.526401643542126998e-03,0.000000000000000000e+00
5.238372435965884741e-03,-8.518183739630934975e-03,0.000000000000000000e+00
5.251746299610992111e-03,-8.509944817948131290e-03,0.000000000000000000e+00
5.265107205094167117e-03,-8.501684898822439024e-03,0.000000000000000000e+00
5.278455119448701403e-03,-8.493404002634385302e-03,0.000000000000000000e+00
5.291790009739945171e-03,-8.485102149816261402e-03,0.000000000000000000e+00
5.305111843065380035e-03,-8.476779360852058562e-03,0.000000000000000000e+00
5.318420586554708368e-03,-8.468435656277438495e-03,0.000000000000000000e+00
5.331716207369927886e-03,-8.460071056679655324e-03,0.000000000000000000e+00
5.344998672705416655e-03,-8.451685582697533033e-03,0.000000000000000000e+00
5.358267949788010284e-03,-8.443279255021392607e-03,0.000000000000000000e+00
5.371524005877087796e-03,-8.434852094393010397e-03,0.000000000000000000e+00
5.384766808264647951e-03,-8.426404121605571285e-03,0.000000000000000000e+00
5.397996324275393387e-03,-8.417935357503606233e-03,0.000000000000000000e+00
5.411212521266806942e-03,-8.409445822982945448e-03,0.000000000000000000e+00
5.424415366629237525e-03,-8.400935538990678478e-03,0.000000000000000000e+00
5.437604827785975578e-03,-8.392404526525079622e-03,0.000000000000000000e+00
5.450780872193338074e-03,-8.383852806635576707e-03,0.000000000000000000e+00
5.463943467340743980e-03,-8.375280400422688634e-03,0.000000000000000000e+00
5.477092580750798391e-03,-8.366687329037971604e-03,0.000000000000000000e+00
5.490228179979373194e-03,-8.358073613683979219e-03,0.000000000000000000e+00
5.503350232615679925e-03,-8.349439275614198297e-03,0.000000000000000000e+00
5.516458706282359979e-03,-8.340784336132996829e-03,0.000000000000000000e+00
5.529553568635558330e-03,-8.332108816595578879e-03,0.000000000000000000e+00
5.542634787365000731e-03,-8.323412738407925601e-03,0.000000000000000000e+00
5.555702330194083050e-03,-8.314696123026748403e-03,0.000000000000000000e+00
5.568756164879943259e-03,-8.305958991959426496e-03,0.000000000000000000e+00
5.581796259213538634e-03,-8.297201366763961791e-03,0.000000000000000000e+00
5.594822581019735092e-03,-8.288423269048925124e-03,0.000000000000000000e+00
5.607835098157377442e-03,-8.279624720473400742e-03,0.000000000000000000e+00
5.620833778519374394e-03,-8.270805742746932532e-03,0.000000000000000000e+00
5.633818590032772279e-03,-8.261966357629468502e-03,0.000000000000000000e+00
5.646789500658840923e-03,-8.253106586931315686e-03,0.000000000000000000e+00
5.659746478393147366e-03,-8.244226452513077688e-03,0.000000000000000000e+00
5.672689491265638269e-03,-8.235325976285600910e-03,0.000000000000000000e+00
5.685618507340713633e-03,-8.226405180209929446e-03,0.000000000000000000e+00
5.698533494717312672e-03,-8.217464086297237430e-03,0.000000000000000000e+00
5.711434421528989273e-03,-8.208502716608787400e-03,0.000000000000000000e+00
5.724321255943987455e-03,-8.199521093255864382e-03,0.000000000000000000e+00
5.737193966165323768e-03,-8.190519238399737723e-03,0.000000000000000000e+00
5.750052520430866225e-03,-8.181497174251583029e-03,0.000000000000000000e+00
5.762896887013411497e-03,-8.172454923072450944e-03,0.000000000000000000e+00
5.775727034220758636e-03,-8.163392507173196019e-03,0.000000000000000000e+00
5.788542930395799285e-03,-8.154309948914428147e-03,0.000000000000000000e+00
5.801344543916580124e-03,-8.145207270706457045e-03,0.000000000000000000e+00
5.814131843196393076e-03,-8.136084495009236750e-03,0.000000000000000000e+00
5.826904796683849905e-03,-8.126941644332310102e-03,0.000000000000000000e+00
5.839663372862955934e-03,-8.117778741234751502e-03,0.000000000000000000e+00
5.852407540253193319e-03,-8.108595808325111398e-03,0.000000000000000000e+00
5.865137267409594769e-03,-8.099392868261367714e-03,0.000000000000000000e+00
5.877852522922825083e-03,-8.090169943750859932e-03,0.000000000000000000e+00
5.890553275419255740e-03,-8.080927057550233578e-03,0.000000000000000000e+00
5.903239493561042092e-03,-8.071664232465395120e-03,0.000000000000000000e+00
5.915911146046202301e-03,-8.062381491351442581e-03,0.000000000000000000e+00
5.928568201608692793e-03,-8.053078857112618699e-03,0.000000000000000000e+00
5.941210629018486324e-03,-8.043756352702246745e-03,0.000000000000000000e+00
5.953838397081652641e-03,-8.034414001122681948e-03,0.000000000000000000e+00
5.966451474640426141e-03,-8.025051825425247309e-03,0.000000000000000000e+00
5.979049830573294338e-03,-8.015669848710178097e-03,0.000000000000000000e+00
5.991633433795065522e-03,-8.006268094126575002e-03,0.000000000000000000e+00
6.004202253256948549e-03,-7.996846584872326080e-03,0.000000000000000000e+00
6.016756257946632644e-03,-7.987405344194073789e-03,0.000000000000000000e+00
6.029295416888358523e-03,-7.977944395387136928e-03,0.000000000000000000e+00
6.041819699142997324e-03,-7.968463761795470737e-03,0.000000000000000000e+00
6.054329073808127799e-03,-7.958963466811592308e-03,0.000000000000000000e+00
6.066823510018112646e-03,-7.949443533876538945e-03,0.000000000000000000e+00
6.079302976944171363e-03,-7.939903986479795311e-03,0.000000000000000000e+00
6.091767443794459183e-03,-7.930344848159248325e-03,0.000000000000000000e+00
6.104216879814145132e-03,-7.920766142501119503e-03,0.000000000000000000e+00
6.116651254285482286e-03,-7.911167893139914656e-03,0.000000000000000000e+00
6.129070536527888441e-03,-7.901550123758359703e-03,0.000000000000000000e+00
6.141474695898018095e-03,-7.891912858087345162e-03,0.000000000000000000e+00
6.153863701789841385e-03,-7.882256119905863695e-03,0.000000000000000000e+00
6.166237523634717811e-03,-7.872579933040958072e-03,0.000000000000000000e+00
6.178596130901472562e-03,-7.862884321367658719e-03,0.000000000000000000e+00
6.190939493096471111e-03,-7.853169308808922999e-03,0.000000000000000000e+00
6.203267579763692939e-03,-7.843434919335577973e-03,0.000000000000000000e+00
6.215580360484810468e-03,-7.833681176966261414e-03,0.000000000000000000e+00
6.227877804879260182e-03,-7.823908105767366297e-03,0.000000000000000000e+00
6.240159882604322424e-03,-7.814115729852969677e-03,0.000000000000000000e+00
6.252426563355189919e-03,-7.804304073384789320e-03,0.000000000000000000e+00
6.264677816865048439e-03,-7.794473160572109975e-03,0.000000000000000000e+00
6.276913612905146191e-03,-7.784623015671732205e-03,0.000000000000000000e+00
6.289133921284874480e-03,-7.774753662987910797e-03,0.000000000000000000e+00
6.301338711851836236e-03,-7.764865126872291454e-03,0.000000000000000000e+00
6.313527954491923201e-03,-7.754957431723853538e-03,0.000000000000000000e+00
6.325701619129392266e-03,-7.745030601988850232e-03,0.000000000000000000e+00
6.337859675726935718e-03,-7.735084662160748685e-03,0.000000000000000000e+00
6.350002094285758444e-03,-7.725119636780163231e-03,0.000000000000000000e+00
6.362128844845647314e-03,-7.715135550434807678e-03,0.000000000000000000e+00
6.374239897485052715e-03,-7.705132427759418985e-03,0.000000000000000000e+00
6.386335222321154470e-03,-7.695110293435709556e-03,0.000000000000000000e+00
6.398414789509941636e-03,-7.685069172192299583e-03,0.000000000000000000e+00
6.410478569246285362e-03,-7.675009088804657202e-03,0.000000000000000000e+00
6.422526531764004808e-03,-7.664930068095039510e-03,0.000000000000000000e+00
6.434558647335953015e-03,-7.654832134932425779e-03,0.000000000000000000e+00
6.446574886274078486e-03,-7.644715314232464545e-03,0.000000000000000000e+00
6.458575218929507589e-03,-7.634579630957402489e-03,0.000000000000000000e+00
6.470559615692611337e-03,-7.624425110116033258e-03,0.000000000000000000e+00
6.482528046993083458e-03,-7.614251776763626342e-03,0.000000000000000000e+00
6.494480483300008045e-03,-7.604059656001871566e-03,0.000000000000000000e+00
6.506416895121938486e-03,-7.593848772978812299e-03,0.000000000000000000e+00
6.518337253006962519e-03,-7.583619152888787344e-03,0.000000000000000000e+00
6.530241527542783760e-03,-7.573370820972368488e-03,0.000000000000000000e+00
6.542129689356789360e-03,-7.563103802516295444e-03,0.000000000000000000e+00
6.554001709116119394e-03,-7.552818122853415146e-03,0.000000000000000000e+00
6.565857557527746656e-03,-7.542513807362621024e-03,0.000000000000000000e+00
6.577697205338543449e-03,-7.532190881468785355e-03,0.000000000000000000e+00
6.589520623335354439e-03,-7.521849370642703751e-03,0.000000000000000000e+00
6.601327782345073857e-03,-7.511489300401025769e-03,0.000000000000000000e+00
6.613118653234707940e-03,-7.501110696306192462e-03,0.000000000000000000e+00
6.624893206911456472e-03,-7.490713583966379999e-03,0.000000000000000000e+00
6.636651414322777831e-03,-7.480297989035428544e-03,0.000000000000000000e+00
6.648393246456464449e-03,-7.469863937212784140e-03,0.000000000000000000e+00
