accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
6.005855599538237680e-03,5.187995646081132103e-03,-9.789462858067009776e+00
5.043104108618088124e-03,-1.465907289188460305e-03,-9.797815357159306515e+00
-6.076261493127389302e-04,6.781019919738471039e-04,-9.792221326795370828e+00
2.503649632274531061e-03,-8.972489802485758559e-03,-9.797179994729944497e+00
5.658282480943277112e-03,7.023866090906454376e-03,-9.803328858536783486e+00
-2.417450993476330523e-03,4.455734860637874592e-03,-9.784468802302091817e+00
1.052383527604758458e-02,-7.711852155671940559e-03,-9.790892829008472020e+00
1.233865103092245520e-04,-3.311125080927304620e-03,-9.806418848541870403e+00
1.254075326952001218e-02,2.846058685818992143e-03,-9.795251285134130015e+00
1.097574943565382760e-03,-4.861726484212392212e-04,-9.799036549460982570e+00
5.010626011434117771e-04,4.799734019395057553e-03,-9.792144895603156485e+00
5.632382601132046931e-03,8.001899834954565374e-03,-9.800834259927682979e+00
-3.649271326318780963e-03,2.519927797960188308e-03,-9.797578142371193621e+00
4.020612677390157652e-03,5.241904227717489317e-03,-9.800387779430298707e+00
4.635786692478675993e-04,7.317504704987160512e-03,-9.799453656571293081e+00
-3.638054105981195982e-03,1.393457488512277577e-03,-9.792619411524341899e+00
-4.466515122972540899e-03,2.345631906450360449e-03,-9.795214086951750332e+00
-2.574392669037638332e-04,3.059080111826407121e-03,-9.801732649033318978e+00
-9.390705732305758193e-04,4.601298255139246729e-03,-9.793706441552110675e+00
1.247123856892630965e-02,3.126231860181435344e-04,-9.796578063554768789e+00
5.743521271822111390e-03,1.884467078050984642e-03,-9.795949959439473886e+00
5.619924247030414453e-03,1.395418731300320262e-03,-9.798068441603602352e+00
-6.753075227834985129e-03,-6.290139785114144851e-03,-9.800846105883975312e+00
-1.021479943243157502e-02,1.775223322395612846e-03,-9.793986304386818276e+00
-3.101717518832980414e-03,-1.152181351938063930e-03,-9.795883899884877621e+00
-3.669096465179119346e-03,-5.079457784155996542e-04,-9.793751001721384242e+00
-7.930233306780606851e-04,6.470140022815874283e-03,-9.790008457367626704e+00
1.551456139717809473e-03,-2.445808582707444633e-03,-9.801038911948969812e+00
-9.480936988858414127e-03,4.096853170092143621e-04,-9.803993847035190612e+00
3.222359109585546961e-03,-5.940694226018426900e-03,-9.790083922654106985e+00
7.469402432456011959e-03,5.788300288936583556e-03,-9.789371160896498836e+00
-2.080852401538622019e-03,1.932553061987364942e-03,-9.795099005885871790e+00
-8.843993645712754179e-04,4.449535245250412115e-03,-9.800286433773784722e+00
3.176809865056515626e-04,2.869445671693543649e-05,-9.791437469004376837e+00
-5.059222773683483970e-03,7.617398323172847041e-03,-9.798724079609199222e+00
-3.659604283075218109e-03,1.020596239391362119e-02,-9.796234581653200379e+00
8.488807093267341673e-04,4.867105611172527560e-03,-9.799586083228243538e+00
-7.956546793534717207e-03,-5.151446227052675769e-03,-9.795029274944836217e+00
-9.748179790087617771e-03,1.096945528362180955e-02,-9.792236556120135660e+00
-6.213555150628055114e-03,4.006762357607268100e-03,-9.792699110136759089e+00
-8.174732934116508629e-03,9.392047419665193811e-06,-9.792361701817286601e+00
4.865024517406217608e-03,9.147246752556939878e-03,-9.800345569940706270e+00
-6.021243679271974514e-03,-1.834133336194644116e-04,-9.793959676908384537e+00
-1.568711567427123711e-03,-1.390089378916558671e-03,-9.791716020879698945e+00
-3.310087822304057497e-03,4.855092808327246372e-03,-9.792063667011117190e+00
1.370188435986308953e-03,-2.717558139559665166e-03,-9.796954511012810229e+00
6.411865176654174461e-04,2.403233371013713086e-03,-9.792655406470654356e+00
2.040782393418626335e-03,4.350752736276925978e-03,-9.789389547966342420e+00
5.187101782426227275e-04,-6.873204729001502339e-03,-9.789601302264967941e+00
4.775782637401642869e-03,6.535421195694907787e-03,-9.799385644473417756e+00
-3.714225789699111477e-03,-1.111724457215684282e-03,-9.796939140767408460e+00
3.130116488700762211e-03,1.598119887794155307e-03,-9.800338041825780167e+00
3.884844414930650096e-04,-1.985102607393538984e-03,-9.794263152479913970e+00
2.225482129109452711e-03,6.677933061127044878e-04,-9.797040412168216861e+00
-2.012188956852073961e-03,8.455810291162682958e-04,-9.798287963432773751e+00
3.234952840461709916e-03,4.761738550834439428e-03,-9.791622984814701169e+00
6.821127674949620245e-03,8.118197509872974310e-03,-9.794928397194510694e+00
-4.285814360670710949e-03,1.492186575106069267e-03,-9.787471895200518190e+00
3.101709722787618188e-03,8.245506331207139508e-03,-9.789636218966998982e+00
6.978247126117779336e-03,-4.922885805621375274e-03,-9.788170034229580097e+00
-1.659211068060771383e-04,4.508187072387972658e-03,-9.793242114906380635e+00
1.077427447173822652e-03,4.761390079845196320e-03,-9.790604285026482501e+00
-3.384857220182683975e-05,7.744811300193684030e-03,-9.796553636902238793e+00
4.208091959599117790e-03,2.554961607680760437e-03,-9.797814921542604694e+00
-7.316529660265557074e-03,-5.139379769166695089e-03,-9.794573366312963714e+00
4.946530408792291882e-03,-6.186065642312656328e-03,-9.793881575793200511e+00
-1.642041960862090531e-04,-7.112865438076445244e-03,-9.802418212150792343e+00
5.322107177977280015e-03,3.951497825100199965e-03,-9.791938770926339686e+00
5.393851285023245311e-03,-3.026840228106369990e-03,-9.803869086311097547e+00
-3.361769470137618634e-03,-6.096970477569772090e-03,-9.792442695715102730e+00
3.190567335796489195e-03,-3.288047926545246014e-03,-9.790667642175248986e+00
4.528064263144747359e-03,-3.159668275256708944e-03,-9.790329755132574974e+00
3.261909119386306732e-03,9.129089593682495479e-03,-9.797150270156453900e+00
-8.957762199647873944e-03,-6.155495174236622503e-04,-9.786130162636458962e+00
-1.954863665812964484e-03,1.462505444097936171e-04,-9.793672578900567416e+00
-6.762324990339956855e-05,4.838798224678109508e-03,-9.804294481128186689e+00
-1.789414472206382525e-03,1.175709084961908818e-02,-9.791353860998690095e+00
-1.134856176298131670e-04,-5.498324604451266563e-03,-9.794461255772157315e+00
8.045692580216294403e-04,-5.193470376621909385e-04,-9.799055457381403045e+00
6.654358097658954682e-03,6.572388923298124776e-03,-9.799817439837935851e+00
3.299821281013352436e-03,2.594094249126976774e-03,-9.791883153862860567e+00
5.096238589468870747e-03,-3.601467322248454173e-03,-9.789174064130445885e+00
1.346962172809983713e-03,-2.149119004227645693e-03,-9.797573172682037423e+00
8.735104924435032475e-03,-6.735247521075237408e-03,-9.793517430601543339e+00
-1.448308699059465410e-03,-4.199362309098907814e-03,-9.791710482156533502e+00
-4.176876754194073886e-03,2.792040959043002105e-03,-9.797808634636075098e+00
6.040679668973026467e-03,-3.427487918848575246e-03,-9.795182244793974036e+00
-1.208876588376222617e-02,6.688513992823634166e-03,-9.801099438650144435e+00
-7.584367093060012666e-03,4.187191182143701861e-03,-9.790147250409638957e+00
-1.123878309666066951e-02,9.782944046752063173e-04,-9.797183638184005616e+00
7.883899895581776909e-03,-6.963759932830909227e-04,-9.796780956902983561e+00
4.063550567662923586e-03,-1.058571230029703306e-03,-9.794089126683813262e+00
-3.622615145354464179e-03,1.603984288877877704e-03,-9.801075011156861194e+00
3.743165211232432708e-03,7.248449260969978825e-03,-9.804906529650422087e+00
-5.019945602434365030e-03,1.748733411416673877e-03,-9.807700181045296617e+00
-6.581760955585644335e-03,1.148810518540874584e-02,-9.799640714414213249e+00
-5.741836792497435893e-03,1.109154985952857074e-02,-9.799193535422597634e+00
-3.371454274858471886e-04,2.245779891717795788e-03,-9.797467896283016842e+00
6.607313035886368821e-04,1.178339225844471372e-02,-9.795921811521559164e+00
2.632747336393356698e-03,3.567779780359692319e-04,-9.786679344302251948e+00
-1.173168289530350170e-02,-5.629030783065394356e-04,-9.792655488104411887e+00
-3.399679600499120984e-03,-2.127442962815279549e-03,-9.788208459009501539e+00
2.003488166891470145e-03,-2.129503121213790345e-04,-9.792098056961400232e+00
6.572187393165840330e-03,5.296988309287149581e-03,-9.794952327283375837e+00
-2.141829089411357266e-03,8.218260917404811641e-03,-9.795023441293151834e+00
4.532417113701604078e-03,1.776607015303954644e-03,-9.791493576118755371e+00
-4.593052418100795225e-04,-2.090015798210328318e-03,-9.787035429131156761e+00
5.061952520495849317e-03,-4.922670324562362747e-03,-9.801231230600503608e+00
6.289504100007398645e-03,-2.989269874291968811e-03,-9.802819199732555333e+00
3.757450227261716243e-03,1.805477954560924005e-03,-9.786903563458210442e+00
3.056819426770635440e-03,-2.198346423319578937e-03,-9.795351160342558927e+00
-1.514891149232758510e-03,-7.189652694934145320e-03,-9.802236845433183632e+00
-7.361850359040321423e-03,-6.523661897126947426e-03,-9.801710299568707541e+00
-2.801779873049370546e-03,9.403789602823103139e-03,-9.796219272030985081e+00
7.559148166010245390e-03,5.037270569302853933e-03,-9.798632628954676349e+00
3.980668026628672931e-03,-6.470482242576397827e-03,-9.794493803592851933e+00
4.895924044567525300e-03,-4.430432471816375672e-03,-9.789032346270643004e+00
-5.505891260938672912e-05,6.896330172468905471e-03,-9.789729365689263219e+00
6.972310080857961612e-03,9.796470636594023854e-03,-9.793295444307251074e+00
6.204445946687964621e-04,1.253593287937732580e-03,-9.790517650323190324e+00
-3.253823284286687812e-03,-2.387303421517677441e-03,-9.802655193266971878e+00
-2.653356967078379560e-03,9.808772892194516507e-03,-9.783799540010909013e+00
-2.104080692503233502e-03,-8.343452927797368780e-04,-9.799452394793906507e+00
1.891303862330935765e-04,8.722736557111889638e-03,-9.795375894285927032e+00
-1.461657570277574833e-03,1.203820595599876253e-03,-9.792834956939254099e+00
-4.549126863014400085e-03,-3.166578118123731037e-03,-9.791318179798459198e+00
-2.568841353122401205e-03,2.058929059627588598e-03,-9.792500927892708873e+00
3.025954777914088151e-03,5.942962755770614044e-03,-9.794284764252227049e+00
-7.571269032232622216e-03,1.496467528887759565e-03,-9.796898569755663644e+00
-3.951270425034939318e-03,-4.093034797012826131e-03,-9.788502162125761075e+00
-2.105270143226852918e-03,5.116081129965807835e-03,-9.782704642689308727e+00
-1.229896734678638092e-03,-3.785608470631111541e-03,-9.801814589167952008e+00
1.040215642066309731e-02,5.142754918623228949e-03,-9.794170487474323394e+00
2.350784624002894355e-03,1.138060276728213201e-02,-9.795992054774021796e+00
1.814506841598987567e-03,3.438582786824532535e-03,-9.794908804121067902e+00
3.123069595319804756e-03,3.067169382108280145e-03,-9.792232520315058864e+00
-8.856722460506316272e-03,1.063282693778070873e-02,-9.797386965995841024e+00
3.744521872431281736e-04,9.711844952458520766e-04,-9.789839825699262477e+00
1.375339087868979182e-03,-6.616144448816123173e-03,-9.790474679043551731e+00
1.317741718947511645e-02,5.255904798873649135e-03,-9.793753202819074133e+00
-4.721053423923840704e-03,6.240289719451122367e-03,-9.792696533835963280e+00
4.911215980014802841e-03,-2.072741254247630668e-03,-9.797838517748028053e+00
-6.365906552414441399e-05,7.440250999806908086e-03,-9.798902367663462343e+00
-3.580654371773969529e-04,-4.336828283535111225e-03,-9.788983311748086891e+00
-3.098699604854684465e-03,-4.927864662469087515e-04,-9.798156023559762673e+00
-4.471746895174163604e-04,1.711841663053816683e-03,-9.793675175848344239e+00
-5.567570879386345845e-03,1.080010122909945934e-02,-9.797515971446136618e+00
-2.254520312164887998e-03,1.126247412109536612e-02,-9.788754507798756777e+00
3.001915804238845732e-04,4.431733237275026216e-03,-9.797832349607782376e+00
1.038903877979275095e-02,-6.339230010940567414e-03,-9.797678386768595260e+00
-2.683734006934670405e-03,-5.324854162275340693e-04,-9.796849019724525931e+00
1.370514343504181023e-03,2.276457878900181760e-03,-9.791258114991642003e+00
1.408477006344338405e-04,-8.816408547013772357e-03,-9.788214595608993207e+00
2.729120742858155875e-03,8.099349186366410630e-03,-9.797688707205567837e+00
-5.267393660750037572e-03,7.136001817487525913e-03,-9.805343915125130039e+00
7.451817426320617816e-04,1.276595882569961718e-02,-9.795978203475813828e+00
7.558164541833887085e-05,-1.828977544407453222e-03,-9.791070459154237682e+00
5.940683681654812011e-03,-2.130603417816815445e-03,-9.787740903449543950e+00
1.343752399022565998e-03,6.356778013882943834e-03,-9.792126281970572776e+00
4.686900167340755756e-03,1.857582536316631280e-03,-9.788230644900751898e+00
-3.648743634987291345e-03,-8.062560975292331570e-04,-9.793687589616100198e+00
1.074366105720276493e-03,-5.147053579969043668e-03,-9.801004638565615323e+00
3.234028310332944141e-03,-7.624173579475132523e-04,-9.789336789212431000e+00
-1.225321002685028811e-02,-2.295409749091186641e-03,-9.797046696196042959e+00
2.763277705075666436e-03,7.743614999680024317e-04,-9.799785856840951936e+00
6.766266191805039030e-04,-4.811174320651245666e-03,-9.799940235949886613e+00
-3.547974365543963768e-03,4.578367770795874030e-05,-9.787100768317070987e+00
5.107965013553668289e-04,1.246497812392075369e-02,-9.788480459614348206e+00
1.425112853597446062e-03,1.302093655158703591e-03,-9.796093960944089574e+00
-3.577442198494170007e-03,8.405848278364296293e-04,-9.791049207836225676e+00
-3.589834847267360518e-03,7.575079353704522456e-03,-9.785161768648189096e+00
-4.056127566882594335e-03,-1.056232298461234724e-03,-9.792428279436613536e+00
-1.704272969474097520e-03,2.843877592228682624e-04,-9.797852309710705754e+00
8.827356981234823607e-04,9.831501438496526718e-03,-9.798720513793483633e+00
-3.769175786715475793e-04,4.508805966633732537e-03,-9.792400754936032570e+00
-1.585308318035432524e-03,2.703625859504791423e-03,-9.799827119513818019e+00
-1.520318686923462226e-03,7.157437869609210163e-03,-9.788467785509689989e+00
-2.897135296922770560e-03,3.485807427210358724e-03,-9.795810211797862266e+00
5.234666302465721538e-04,-3.373127751015268273e-03,-9.793404719641106482e+00
3.088230185538865056e-03,1.301437850408232455e-03,-9.781921962003343296e+00
8.755814582296544751e-04,-5.230853809911898550e-03,-9.797172325638435098e+00
1.418204193230788307e-04,-1.166968850008615792e-03,-9.792539940755379035e+00
5.538553976737424327e-03,-5.795544024781511608e-03,-9.795579347197532982e+00
6.527716130909294069e-03,2.823490636474799195e-03,-9.796718180461063241e+00
9.374884165764688429e-03,9.908264554403953261e-03,-9.798541885515014371e+00
-4.064113732567212027e-03,-3.206385564893920667e-03,-9.794401745074356569e+00
-8.642255173352930697e-03,4.643646086521500439e-03,-9.797047994251856906e+00
4.918450848838070572e-03,8.836910049041210233e-03,-9.799799545745365492e+00
5.215123937621356752e-03,1.463251178562194809e-03,-9.804002593746911742e+00
-2.946905377053144013e-03,-5.331100411390591806e-03,-9.803805005134835326e+00
1.612525636282349578e-03,7.133864517594088427e-03,-9.786367255266126719e+00
-9.954496906470630072e-04,2.270371713946407830e-03,-9.799355586988609090e+00
-4.337374180072517404e-03,6.353707941970672575e-03,-9.795468211991327223e+00
2.691874873382665151e-03,6.236912633711982901e-03,-9.789231256336222486e+00
-5.522053445758762225e-03,-2.664980973363980082e-03,-9.792610937229982326e+00
-7.521566577965956707e-03,1.655179893888727690e-03,-9.788984596666098881e+00
1.925457766251356846e-03,4.648734921070889550e-03,-9.803613716087802743e+00
5.385536901888787406e-03,2.033059274813531995e-04,-9.790934595406307395e+00
-1.139644247358661102e-03,2.477379187599556588e-03,-9.789197086949949167e+00
-4.345140813845804056e-03,6.588647774934228325e-05,-9.791725293983700951e+00
5.011745131708428627e-03,3.008974479346682770e-03,-9.802672158456536167e+00
-2.907730000434120485e-03,1.276421584884946704e-03,-9.788446146746654364e+00
-8.108747033876130550e-03,-3.735164782998315509e-04,-9.794865739223581613e+00
-6.736128475474547836e-03,1.402333947795909169e-02,-9.793184970143386181e+00
3.175094219632432300e-03,-3.910116390099337320e-03,-9.794393024467607844e+00
-2.326786733345908697e-03,-4.298788727089522706e-04,-9.795003301109161953e+00
7.974723935896594132e-03,5.306752254021619361e-03,-9.799186342940410910e+00
-6.502506966607353965e-03,4.048514384031484149e-03,-9.786184027724987189e+00
-3.082974000988180068e-03,6.938452787098067613e-03,-9.796520338574504549e+00
4.065050367465059857e-03,4.298051630601238543e-03,-9.793059872540109012e+00
-1.515035460941565292e-02,4.706211760665506352e-03,-9.797046639120816636e+00
-2.081082352048171642e-04,2.582437106892933668e-03,-9.793921449109493693e+00
-6.072852754989126883e-03,2.036687085379345653e-03,-9.794359041409080646e+00
-3.452118716730087286e-03,5.427954396219158636e-03,-9.791645396582625338e+00
1.701659459946815124e-03,-6.731244067452742987e-03,-9.799940357664748802e+00
-2.039444442113906748e-03,5.063188858394102043e-03,-9.803996546333921813e+00
-4.615456184820647054e-03,1.116041230585329558e-02,-9.800872786505363976e+00
1.648695797011226916e-03,4.254257130746865595e-03,-9.793659106495688604e+00
-4.728303022015822865e-03,-1.355622600703175690e-03,-9.789099809705094302e+00
1.274773452996064800e-03,5.559671631879087002e-04,-9.803892950409263563e+00
-9.082123650907646248e-04,-1.680231154601051057e-03,-9.790772226322097538e+00
8.961619154851913722e-04,-1.248822299803127416e-02,-9.799673292192824903e+00
3.547438259247264261e-03,-2.821258213752907834e-03,-9.787523417392014480e+00
-9.576569637990228409e-03,7.464643769568538208e-04,-9.793705526216209378e+00
6.494384601543725169e-03,5.399088695872034278e-03,-9.793421505438795194e+00
1.103986628171684968e-03,-3.899972500593668762e-03,-9.796676632081670277e+00
4.294454280970494333e-04,-8.424412948947709520e-03,-9.795617742451952381e+00
-6.489360169425154035e-03,1.140830871605784391e-02,-9.789177724813228565e+00
6.333567322630028612e-03,-6.783314027154952255e-03,-9.799732194772298399e+00
4.152930804254373158e-03,-5.581119872822907536e-03,-9.796573280425304731e+00
-4.887912657952696131e-03,-1.290676114102577363e-03,-9.793075539860740975e+00
-3.491105751189912346e-03,7.907337272444876081e-03,-9.794820876513567143e+00
3.509707763380194058e-03,-2.226521895489491989e-03,-9.803181573734631726e+00
-2.933166527429441773e-04,-4.868795837905404329e-03,-9.798355092785136833e+00
-9.716983117296108807e-04,1.292911940171914600e-03,-9.792284351440528667e+00
2.828447467636840268e-03,-1.197215810734626957e-03,-9.792036186419903032e+00
1.074546674406623870e-03,-1.598286923211115389e-03,-9.799991709893307146e+00
4.050984973724117491e-03,-2.750219850461196620e-03,-9.785954930423944376e+00
-3.516764028709630941e-03,3.146745520270984552e-03,-9.793971523269407342e+00
-3.050389901727297137e-03,3.692909798437344314e-03,-9.795883908712896826e+00
2.730644848214132132e-03,-6.536704702799614464e-03,-9.790335768001439121e+00
4.323831252036617473e-03,1.802763711946898549e-03,-9.791179135251821819e+00
5.929513111833606366e-04,3.061109246580089038e-03,-9.796642002974252250e+00
-2.344239077172137302e-03,-3.851286769763646693e-03,-9.794793656545458305e+00
1.346310473178618768e-03,-3.239861155579759708e-03,-9.794046977038391333e+00
8.249790963343913222e-03,4.791253011316865939e-04,-9.795659428140298886e+00
-4.727421166438082814e-03,8.151172206282412958e-03,-9.800830338605379666e+00
-3.312853580606994926e-03,-2.176868589432075403e-03,-9.797498205315633868e+00
-4.415875213678166077e-04,-6.666854920099089636e-03,-9.787508618023133877e+00
9.413036379474384700e-04,7.172575003013824911e-03,-9.791510301518188797e+00
1.193241654079717304e-03,-7.674770386912777888e-03,-9.792354469424466856e+00
-9.790205581398673737e-04,-2.187691243357151993e-03,-9.798088539487277870e+00
-5.205029966024106967e-03,4.303599414758538244e-03,-9.793571800621514001e+00
-7.006695999266067203e-05,-2.427619814168879668e-03,-9.798646770416336693e+00
5.506497432685997229e-03,6.880953142868455330e-03,-9.794197851126407173e+00
1.143199761180898298e-02,1.251437531653775900e-06,-9.793856618868813868e+00
-6.123603191292600716e-03,-1.507028105329110117e-03,-9.796226071402781344e+00
1.950469087694072304e-03,6.420919770448042796e-03,-9.795076489433522937e+00
1.266751581675368450e-03,2.759570083518709561e-03,-9.797398819970252859e+00
4.996338710724607980e-03,-6.298099971833037367e-03,-9.789703798935567747e+00
-3.587553643441102318e-03,-6.551412436259841134e-03,-9.800714574208567953e+00
-2.694191708209528317e-04,8.866281135767943924e-03,-9.796924084822192569e+00
-8.139965509814557632e-03,-1.138848518184158373e-03,-9.797793591983156247e+00
-1.832046931070009654e-03,-2.325699406617303712e-03,-9.787776124075959316e+00
4.828086678824382652e-03,-6.151555527232471614e-03,-9.789838595279155342e+00
-5.563960604441321386e-04,5.703406315132114254e-03,-9.788407616424414925e+00
1.011115258624073259e-03,4.829333139843722429e-03,-9.793303496056566360e+00
-3.167408974921509870e-03,7.090329365246276615e-04,-9.792936320947067230e+00
-2.343559329275963533e-03,-5.775142716409684650e-03,-9.800808746827126328e+00
-6.948476697411727632e-03,7.652364152536186848e-03,-9.798790157915661325e+00
6.661174718974756208e-03,-6.719820398687206993e-03,-9.792509118517928712e+00
-8.385369533607118717e-03,5.119010089040174766e-03,-9.783443468467941884e+00
6.392410763947435322e-04,-4.238627996442053888e-03,-9.790217108222002196e+00
-2.818444977673559976e-03,6.106511092154731993e-03,-9.794997729700941846e+00
-3.499963452873370347e-03,6.117324894742148800e-03,-9.802749785321072551e+00
-1.360538000292915110e-03,2.447751140264839854e-03,-9.797019045631550682e+00
1.311198325259256125e-03,-3.333235339943509904e-03,-9.783627999597168667e+00
6.249670038619300171e-03,4.990876986065734267e-03,-9.796878656409981900e+00
2.470180905884374230e-03,2.670052345962629220e-03,-9.791662258941149943e+00
6.009277809489084205e-04,1.323334952396088005e-03,-9.791748741580946103e+00
-7.767403990451144692e-03,-1.094498615514950595e-03,-9.791844159008268988e+00
-8.763243074261282224e-04,2.270977445191822187e-03,-9.789995919731387275e+00
2.088146874097210202e-05,6.081701389464139011e-03,-9.790371592756050845e+00
-7.277433982466742328e-03,6.024961841982953530e-03,-9.791430418224724264e+00
-1.524468819686585928e-03,1.829254844546879689e-04,-9.794741138579381001e+00
5.023694923052667710e-04,-1.724581857041088909e-04,-9.797784149234235684e+00
8.032907436352701089e-03,-9.167891980936839630e-03,-9.797763261841419435e+00
-1.069673492434679773e-03,-5.480526953614455951e-03,-9.791871556592795400e+00
2.106028530843958441e-03,-3.847334358159533712e-03,-9.787153232603397868e+00
5.617308904687080134e-03,-2.578466891782439305e-05,-9.801395615520267057e+00
2.363896133263925815e-03,1.079443809499119888e-02,-9.801532045508807300e+00
7.745415730716192701e-03,1.491298923485513813e-03,-9.801344118430984409e+00
5.441571157556637089e-03,3.266141927014808849e-04,-9.798295349760362427e+00
-6.514395915075365390e-03,-7.378441556226474074e-03,-9.793121649133096795e+00
2.462811273223185042e-03,7.075135850081066061e-03,-9.799977465670663079e+00
-2.267809403952484714e-03,3.384170989991296986e-03,-9.795698617068394398e+00
5.251490680556577390e-03,3.796364126639644940e-03,-9.794931128767588646e+00
3.612815670343454914e-03,1.666967251656849107e-04,-9.799308027912193353e+00
7.213344369842547869e-04,-6.993727475118817916e-04,-9.789588003733616262e+00
-1.386710275832655093e-03,1.631508129904166680e-04,-9.792646323084603921e+00
-3.356333493223017089e-03,-8.793169330102993536e-03,-9.797374582568643575e+00
-1.220597380211587736e-02,3.218087326830650768e-04,-9.800656968840165462e+00
7.472815547780448445e-03,2.303039502476591800e-03,-9.793996533774219415e+00
1.060054651233573522e-03,2.821726552274124097e-03,-9.789661235908940995e+00
-9.159789925919309753e-03,-4.385900240100906906e-03,-9.792472628078071395e+00
3.596698511929892310e-03,1.223066795199462785e-03,-9.801191370866161989e+00
8.043133448495675547e-03,-1.301577021451802733e-03,-9.793679219528527824e+00
-8.668722391395670664e-04,1.209445561416084593e-02,-9.796475207080209913e+00
-5.332431466685100610e-03,1.942417271841564985e-03,-9.792424318627219293e+00
-2.485125533637748928e-03,3.967037732727493778e-03,-9.795930907609232463e+00
-1.101217391692595714e-02,5.208420560634774779e-03,-9.795524588127234367e+00
5.873380563076696474e-03,1.870861409099308171e-03,-9.788241489819386132e+00
2.668652085926301321e-03,-1.317223241398827755e-03,-9.797522064629676564e+00
-5.904557595569930560e-03,4.607938233614518146e-03,-9.791444218370545016e+00
-5.564742952646726387e-03,1.285930997478258644e-04,-9.793186447092310232e+00
8.707830643666193216e-04,6.404855770191434164e-03,-9.797760945504318641e+00
-5.798101604686715579e-03,1.686976358304396106e-03,-9.798328744519583466e+00
3.924771167287196758e-03,-4.304840847360498490e-04,-9.783049489207181537e+00
-3.270541761959754696e-04,-2.210967653572918322e-03,-9.798226886738458319e+00
-2.870203736718031622e-03,-1.395979310351939126e-03,-9.792208784413322320e+00
-4.641962403763350356e-03,-4.967669787782048006e-03,-9.800917489725030407e+00
-7.450965062309432285e-03,1.700489221596853187e-04,-9.798500769862243942e+00
4.914023823693576022e-03,6.385472035480239082e-03,-9.804846176969604699e+00
-3.398469092453453629e-03,4.665110618973971994e-03,-9.797645538288451306e+00
-2.075370606314462171e-03,-3.510298002405296686e-03,-9.792861019911722309e+00
4.238236338498915790e-03,7.066423774558378001e-03,-9.794350504442645544e+00
2.636690842372934555e-03,-5.496813053372467603e-03,-9.802061722487357187e+00
-1.680558827284075031e-04,-4.888587981990784488e-03,-9.801327218823610465e+00
-3.829982046292518434e-03,-5.771016179706903344e-03,-9.800318186631823636e+00
-1.599661798451308377e-03,-3.405840828188983795e-03,-9.797011954628709773e+00
7.408148676097377552e-04,9.226222026042073948e-03,-9.789558982676741294e+00
3.491052525373257182e-03,9.668051693242788250e-03,-9.791850932737435897e+00
-7.596896140372985488e-03,-3.608891475037134550e-03,-9.801346016814388662e+00
-5.238147407715284783e-04,2.730524473473075649e-03,-9.795138036495584899e+00
5.827202063537231108e-03,-2.489441733684305807e-04,-9.778618198968388242e+00
-3.762013985712394336e-03,8.351790890107161150e-03,-9.800923561948323481e+00
-1.097853904739807575e-03,1.341223992393468858e-02,-9.796073856801319479e+00
-7.942130099866034215e-03,-5.724249460033236162e-05,-9.794273308049859850e+00
-3.472281983082193147e-03,3.592052922130482741e-04,-9.790987305552514286e+00
9.041879683767396715e-04,-1.863098987998491277e-03,-9.805474642256848838e+00
4.675591933116903724e-04,1.480676984268414599e-03,-9.797299981640467337e+00
5.592879228105808800e-03,9.118732798025060149e-03,-9.797474210281134077e+00
1.367895925068509906e-03,-8.711897336356041674e-04,-9.792119927350466213e+00
2.609407620884185864e-03,6.209646239367124301e-03,-9.801089173394618825e+00
3.876863582388669982e-04,-7.721424537915010447e-03,-9.797955441752293382e+00
4.581544574518413640e-03,8.341596787851224964e-03,-9.796692612076791207e+00
-7.682904284634381117e-03,-7.592465175280407007e-04,-9.792111962465000374e+00
-2.159833135775556922e-03,1.498580356833828335e-03,-9.791200255716839607e+00
2.983799658966381548e-03,-4.055242081245633186e-03,-9.791680443381572729e+00
4.784637147983103640e-03,-4.965531805810182060e-03,-9.796629384723690492e+00
-7.518758358109011580e-03,1.404146645566015355e-04,-9.795466685197563805e+00
-4.419904682148581218e-03,7.469730288857018112e-03,-9.789364221634944130e+00
-1.065753269564840731e-03,-1.329839630007758179e-03,-9.793511012365231139e+00
2.747657029825572705e-03,3.735649786235721234e-03,-9.793038216156185527e+00
4.534789685133086665e-04,9.135813769651486213e-03,-9.799510635977105366e+00
-6.428130571750504361e-03,-1.440402092844038362e-04,-9.801390421798730657e+00
-2.056861720199499536e-03,-5.205430013881219564e-03,-9.783125774205844394e+00
2.800880044209030917e-03,-1.446445231363383856e-02,-9.798289663753031675e+00
-5.021357725582781088e-03,-2.797356951264499871e-03,-9.799170970367354627e+00
-8.135677808446206694e-03,-9.663247256148817244e-03,-9.792996651866806346e+00
-1.358599647449737101e-03,2.298574458866168863e-03,-9.785774239283584919e+00
2.219209653801975431e-03,-5.412614469827128211e-03,-9.798128718799087977e+00
-2.957784478935095336e-03,1.609907060903977699e-02,-9.795537395040067707e+00
-1.046032491922750923e-03,-3.584657054501685924e-03,-9.791671903946273403e+00
1.931617255345724222e-03,3.747128057751120470e-03,-9.798360084623507049e+00
5.970738919575691375e-03,-3.411816694070186114e-04,-9.790140477376898076e+00
5.884941216861034642e-03,5.481218120270464102e-03,-9.800118377034724659e+00
4.572109528958901402e-03,8.354145136891363149e-03,-9.799418167685217895e+00
