ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
3.402000000000005997e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.411000000000006338e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.420000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.429000000000006310e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.438000000000005940e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.447000000000006281e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.456000000000006622e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.465000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.474000000000006594e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.483000000000006935e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.492000000000006565e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.501000000000006906e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.510000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.519000000000006878e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.528000000000007219e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.537000000000006850e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.546000000000007191e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.555000000000007532e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.564000000000007162e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.573000000000007503e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.582000000000007134e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.591000000000007475e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.600000000000007816e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.609000000000007446e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.618000000000007788e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.627000000000008129e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.636000000000007759e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.645000000000008100e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.654000000000007731e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.663000000000008072e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.672000000000008413e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.681000000000008043e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.690000000000008384e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.699000000000008725e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.708000000000008356e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.717000000000008697e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.726000000000009038e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.735000000000008669e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.744000000000009010e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.753000000000008640e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.762000000000008981e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.771000000000009322e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.780000000000008953e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.789000000000009294e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.798000000000009635e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.807000000000009265e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.816000000000009607e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.825000000000009237e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.834000000000009578e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.843000000000009919e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.852000000000009550e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.861000000000009891e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.870000000000010232e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.879000000000009862e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.888000000000010203e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.897000000000009834e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.906000000000010175e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.915000000000010516e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.924000000000010147e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.933000000000010488e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.942000000000010829e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.951000000000010459e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.960000000000010800e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.969000000000010431e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.978000000000010772e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.987000000000011113e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.996000000000010743e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.005000000000011084e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.014000000000011426e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.023000000000011056e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.032000000000011397e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.041000000000011028e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.050000000000011369e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.059000000000011710e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.068000000000011340e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.077000000000011681e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.086000000000012022e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.095000000000011653e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.104000000000011994e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.113000000000011624e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.122000000000011966e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.131000000000012307e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.140000000000011937e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.149000000000012278e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.158000000000012619e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.167000000000012250e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.176000000000012591e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.185000000000012932e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.194000000000012562e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.203000000000012903e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.212000000000012534e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.221000000000012875e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.230000000000013216e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.239000000000012847e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.248000000000013188e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.257000000000013529e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.266000000000013159e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.275000000000013500e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.284000000000013131e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.293000000000013472e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.302000000000013813e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.311000000000013443e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.320000000000013785e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.329000000000014126e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.338000000000013756e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.347000000000014097e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.356000000000013728e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.365000000000014069e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.374000000000014410e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.383000000000014040e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.392000000000014381e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.401000000000014722e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.410000000000014353e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.419000000000014694e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.428000000000014325e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.437000000000014666e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.446000000000015007e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.455000000000014637e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.464000000000014978e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.473000000000015319e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.482000000000014950e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.491000000000015291e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000014921e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.509000000000015262e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.518000000000015604e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.527000000000015234e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.536000000000015575e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.545000000000015916e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.554000000000015547e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.563000000000015888e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.572000000000015518e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.581000000000015859e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.590000000000016200e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.599000000000015831e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.608000000000016172e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.617000000000016513e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.626000000000016144e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.635000000000016485e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.644000000000016115e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.653000000000016456e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.662000000000016797e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.671000000000016428e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.680000000000016769e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.689000000000017110e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.698000000000016740e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.707000000000017081e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.716000000000017423e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.725000000000017053e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.734000000000017394e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.743000000000017025e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.752000000000017366e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.761000000000017707e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.770000000000017337e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.779000000000017678e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.788000000000018019e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.797000000000017650e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.806000000000017991e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.815000000000017621e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.824000000000017963e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.833000000000018304e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.842000000000017934e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.851000000000018275e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.860000000000018616e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.869000000000018247e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.878000000000018588e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.887000000000018218e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.896000000000018559e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.905000000000018900e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.914000000000018531e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.923000000000018872e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.932000000000019213e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.941000000000018844e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.950000000000019185e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.959000000000018815e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.968000000000019156e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.977000000000019497e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.986000000000019128e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.995000000000019469e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.004000000000019810e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.013000000000019440e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.022000000000019782e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.031000000000019412e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.040000000000019753e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.049000000000020094e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.058000000000019725e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.067000000000020066e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.076000000000020407e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.085000000000020037e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.094000000000020378e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.103000000000020009e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.112000000000020350e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.121000000000020691e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.130000000000020322e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.139000000000020663e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.148000000000021004e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.157000000000020634e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.166000000000020975e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.175000000000021316e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.184000000000020947e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.193000000000021288e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.202000000000020918e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.211000000000021259e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.220000000000021600e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.229000000000021231e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.238000000000021572e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.247000000000021913e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.256000000000021544e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.265000000000021885e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.274000000000021515e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.283000000000021856e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.292000000000022197e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.301000000000021828e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.310000000000022169e+01,0.000000000000000000e+00,0.000000000000000000e+00
